MIDAS,Lake,Town,Station,Date,Depth,Type,Color_Method,Parameter,Value,Method,Units
3692,Nubble Pond,Raymond,1,1975-03-12T00:00:00Z,0,G,C,Alkalinity,10,M,mg/l
3692,Nubble Pond,Raymond,1,1975-03-12T00:00:00Z,6.1,G,C,pH,6,NA,NA
3692,Nubble Pond,Raymond,1,1975-03-12T00:00:00Z,6.1,G,C,Color,70,A,SPU
3692,Nubble Pond,Raymond,1,1975-03-12T00:00:00Z,6.1,G,C,Conductivity,18,E,uS
3692,Nubble Pond,Raymond,1,1975-03-12T00:00:00Z,6.1,G,C,Alkalinity,12,M,mg/l
3692,Nubble Pond,Raymond,1,1975-03-12T00:00:00Z,9.1,G,C,pH,6.2,NA,NA
3692,Nubble Pond,Raymond,1,1975-03-12T00:00:00Z,9.1,G,C,Color,110,A,SPU
3692,Nubble Pond,Raymond,1,1975-03-12T00:00:00Z,9.1,G,C,Conductivity,38,E,uS
3692,Nubble Pond,Raymond,1,1975-03-12T00:00:00Z,9.1,G,C,Alkalinity,35,M,mg/l
3694,Panther Pond,Raymond,1,1975-03-19T00:00:00Z,0,G,C,pH,6.7,NA,NA
3694,Panther Pond,Raymond,1,1975-03-19T00:00:00Z,0,G,C,Color,10,A,SPU
3694,Panther Pond,Raymond,1,1975-03-19T00:00:00Z,0,G,C,Conductivity,25,E,uS
3694,Panther Pond,Raymond,1,1975-03-19T00:00:00Z,0,G,C,Alkalinity,8,M,mg/l
3694,Panther Pond,Raymond,1,1975-03-19T00:00:00Z,7.6,G,C,pH,6.7,NA,NA
3694,Panther Pond,Raymond,1,1975-03-19T00:00:00Z,7.6,G,C,Color,10,A,SPU
3694,Panther Pond,Raymond,1,1975-03-19T00:00:00Z,7.6,G,C,Conductivity,23,E,uS
3694,Panther Pond,Raymond,1,1975-03-19T00:00:00Z,7.6,G,C,Alkalinity,8,M,mg/l
3694,Panther Pond,Raymond,1,1975-03-19T00:00:00Z,16.8,G,C,pH,6.3,NA,NA
3694,Panther Pond,Raymond,1,1975-03-19T00:00:00Z,16.8,G,C,Color,15,A,SPU
3694,Panther Pond,Raymond,1,1975-03-19T00:00:00Z,16.8,G,C,Conductivity,25,E,uS
3694,Panther Pond,Raymond,1,1975-03-19T00:00:00Z,16.8,G,C,Alkalinity,9,M,mg/l
3234,Stearns Pond,Sweden,1,1975-06-14T00:00:00Z,0,G,NA,pH,6.7,NA,NA
3234,Stearns Pond,Sweden,1,1975-06-14T00:00:00Z,4.6,G,NA,pH,6.7,NA,NA
3234,Stearns Pond,Sweden,1,1975-06-14T00:00:00Z,9.1,G,NA,pH,6.3,NA,NA
3262,Songo Pond,"Bethel, Albany Twp",1,1975-06-23T00:00:00Z,0.6,G,NA,pH,7.2,NA,NA
3262,Songo Pond,"Bethel, Albany Twp",1,1975-06-23T00:00:00Z,0.6,G,NA,Alkalinity,7,C,mg/l
3262,Songo Pond,"Bethel, Albany Twp",1,1975-06-23T00:00:00Z,2.4,G,NA,pH,7,NA,NA
3262,Songo Pond,"Bethel, Albany Twp",1,1975-06-23T00:00:00Z,2.4,G,NA,Alkalinity,7,C,mg/l
3262,Songo Pond,"Bethel, Albany Twp",1,1975-06-23T00:00:00Z,6.7,G,NA,pH,6.5,NA,NA
3262,Songo Pond,"Bethel, Albany Twp",1,1975-06-23T00:00:00Z,6.7,G,NA,Alkalinity,14,C,mg/l
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,0,G,NA,pH,5.4,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,0,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,0.6,G,NA,pH,5.6,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,0.6,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,0.9,G,NA,pH,5.7,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,0.9,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,1.5,G,NA,pH,5.8,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,1.5,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,1.8,G,NA,pH,5.8,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,1.8,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,2.4,G,NA,pH,5.7,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,2.4,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,3,G,NA,pH,5.8,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,3,G,NA,Conductivity,2,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,3.4,G,NA,pH,5.7,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,3.4,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,4,G,NA,pH,5.7,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,4,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,4.6,G,NA,pH,5.8,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,4.6,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,4.9,G,NA,pH,5.9,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,4.9,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,5.5,G,NA,pH,6,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,5.5,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,6.1,G,NA,pH,6.4,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,6.1,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,6.4,G,NA,pH,6.3,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,6.4,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,7,G,NA,pH,6.3,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,7,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,7.6,G,NA,pH,6.4,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,7.6,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,7.9,G,NA,pH,6.3,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,7.9,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,8.5,G,NA,pH,6.6,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,8.5,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,9.1,G,NA,pH,6.3,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-06-27T00:00:00Z,9.1,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,0,G,NA,pH,5.6,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,0,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,0.6,G,NA,pH,5.6,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,0.6,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,0.9,G,NA,pH,5.4,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,0.9,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,1.5,G,NA,pH,5.5,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,1.5,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,1.8,G,NA,pH,5.5,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,1.8,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,2.4,G,NA,pH,5.5,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,2.4,G,NA,Conductivity,2,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,3,G,NA,pH,5.4,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,3,G,NA,Conductivity,2,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,3.4,G,NA,pH,5.4,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,3.4,G,NA,Conductivity,2,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,4,G,NA,pH,5.4,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,4,G,NA,Conductivity,2,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,4.6,G,NA,pH,5.4,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,4.6,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,4.9,G,NA,pH,5.3,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,4.9,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,5.5,G,NA,pH,5.1,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,5.5,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,6.1,G,NA,pH,5.1,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,6.1,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,6.4,G,NA,pH,5.1,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,6.4,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,7,G,NA,pH,5.1,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,7,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,7.6,G,NA,pH,5.1,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,7.6,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,7.9,G,NA,pH,4.9,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,7.9,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,8.5,G,NA,pH,4.7,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,8.5,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,9.1,G,NA,pH,4.8,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,9.1,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,9.4,G,NA,pH,4.6,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-15T00:00:00Z,9.4,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-16T00:00:00Z,0,G,NA,pH,6,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-16T00:00:00Z,0,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-16T00:00:00Z,0.6,G,NA,pH,6,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-16T00:00:00Z,0.6,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-16T00:00:00Z,0.9,G,NA,pH,6,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-16T00:00:00Z,0.9,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-16T00:00:00Z,1.5,G,NA,pH,6.1,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-16T00:00:00Z,1.5,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-16T00:00:00Z,1.8,G,NA,pH,6.1,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-16T00:00:00Z,1.8,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-16T00:00:00Z,2.4,G,NA,pH,6,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-16T00:00:00Z,2.4,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-16T00:00:00Z,3,G,NA,pH,6,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-16T00:00:00Z,3,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-16T00:00:00Z,3.4,G,NA,pH,6.1,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-16T00:00:00Z,3.4,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-16T00:00:00Z,4,G,NA,pH,6,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-16T00:00:00Z,4,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-16T00:00:00Z,4.6,G,NA,pH,6,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-16T00:00:00Z,4.6,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-16T00:00:00Z,4.9,G,NA,pH,6.1,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-16T00:00:00Z,4.9,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-16T00:00:00Z,5.5,G,NA,pH,6.1,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-16T00:00:00Z,5.5,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-16T00:00:00Z,6.1,G,NA,pH,6.1,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-16T00:00:00Z,6.1,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-16T00:00:00Z,6.4,G,NA,pH,6,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-16T00:00:00Z,6.4,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-16T00:00:00Z,7,G,NA,pH,6.1,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-16T00:00:00Z,7,G,NA,Conductivity,4,E,uS
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-16T00:00:00Z,7.6,G,NA,pH,6,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-16T00:00:00Z,7.6,G,NA,Conductivity,4,E,uS
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,0,G,NA,pH,5.5,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,0,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,0.6,G,NA,pH,5.7,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,0.6,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,0.9,G,NA,pH,5.8,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,0.9,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,1.5,G,NA,pH,5.6,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,1.5,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,1.8,G,NA,pH,5.6,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,1.8,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,2.4,G,NA,pH,5.6,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,2.4,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,3,G,NA,pH,5.7,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,3,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,3.4,G,NA,pH,5.7,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,3.4,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,4,G,NA,pH,5.7,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,4,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,4.6,G,NA,pH,5.6,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,4.6,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,4.9,G,NA,pH,5.8,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,4.9,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,5.5,G,NA,pH,5.7,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,5.5,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,6.1,G,NA,pH,5.7,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,6.1,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,6.4,G,NA,pH,5.8,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,6.4,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,7,G,NA,pH,5.8,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,7,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,7.6,G,NA,pH,5.7,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,7.6,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,7.9,G,NA,pH,5.7,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,7.9,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,9.1,G,NA,pH,5.7,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,9.1,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,10.1,G,NA,pH,5.7,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,10.1,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,11,G,NA,pH,5.6,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,11,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,11.6,G,NA,pH,5.6,NA,NA
3714,Little Sebago Lake,"Gray, Windham",3,1975-07-16T00:00:00Z,11.6,G,NA,Conductivity,3,E,uS
3262,Songo Pond,"Bethel, Albany Twp",1,1975-07-22T00:00:00Z,0.9,G,NA,pH,7.3,NA,NA
3262,Songo Pond,"Bethel, Albany Twp",1,1975-07-22T00:00:00Z,0.9,G,NA,Alkalinity,7,C,mg/l
3262,Songo Pond,"Bethel, Albany Twp",1,1975-07-22T00:00:00Z,5.2,G,NA,pH,6.8,NA,NA
3262,Songo Pond,"Bethel, Albany Twp",1,1975-07-22T00:00:00Z,5.2,G,NA,Alkalinity,7,C,mg/l
3262,Songo Pond,"Bethel, Albany Twp",1,1975-07-22T00:00:00Z,7.3,G,NA,pH,6.5,NA,NA
3262,Songo Pond,"Bethel, Albany Twp",1,1975-07-22T00:00:00Z,7.3,G,NA,Alkalinity,14,C,mg/l
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,0,G,NA,pH,6.8,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,0,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,0.6,G,NA,pH,6.8,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,0.6,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,0.9,G,NA,pH,6.9,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,0.9,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,1.5,G,NA,pH,6.8,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,1.5,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,1.8,G,NA,pH,6.7,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,1.8,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,2.4,G,NA,pH,6.8,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,2.4,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,3,G,NA,pH,6.8,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,3,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,3.4,G,NA,pH,6.7,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,3.4,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,4,G,NA,pH,6.6,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,4,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,4.6,G,NA,pH,6.5,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,4.6,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,4.9,G,NA,pH,6.4,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,4.9,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,5.5,G,NA,pH,6.4,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,5.5,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,6.1,G,NA,pH,6.3,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,6.1,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,6.4,G,NA,pH,6.2,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,6.4,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,7,G,NA,pH,6.2,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,7,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,7.6,G,NA,pH,6.2,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,7.6,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,7.9,G,NA,pH,6.1,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,7.9,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,8.5,G,NA,pH,6.1,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,8.5,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,9.1,G,NA,pH,6.3,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,9.1,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,9.4,G,NA,pH,6.2,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,9.4,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,10.1,G,NA,pH,6.1,NA,NA
3714,Little Sebago Lake,"Gray, Windham",1,1975-07-24T00:00:00Z,10.1,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-25T00:00:00Z,0,G,NA,pH,6.7,NA,NA
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-25T00:00:00Z,0,G,NA,Conductivity,3,E,uS
3714,Little Sebago Lake,"Gray, Windham",2,1975-07-25T00:00:00Z,0.6,G,NA,pH,6.7,NA,NA
