MIDAS,Lake,Town,Station,Year,Min_Sec,Min_Sec_Bottom,Mean_Sec,Mean_Sec_Bottom,Max_Sec,Max_Sec_Bottom,Num_Months_Secchi,Min_Col,Mean_Col,Max_Col,Min_Chla,Mean_Chla,Max_Chla,Ph,Alkalinity,Conductivity,Tphos_Ec,Tphos_Sg,Tphos_Bg,Tphos_Pg,Tsi_Sec,Tsi_Chl,Tsi_Tpec,Tsi_Tppg
3374,Peabody Pond,"Bridgton, Sebago",1,1979,7.8,NA,8.6,NA,9.4,NA,4,NA,NA,NA,1.7,1.7,1.7,6.6,4,25,4,NA,7,NA,NA,NA,NA,NA
3374,Peabody Pond,"Bridgton, Sebago",1,1980,7.6,NA,8.1,NA,8.5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3374,Peabody Pond,"Bridgton, Sebago",1,1987,4.7,NA,4.7,NA,4.7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3374,Peabody Pond,"Bridgton, Sebago",1,1988,5.6,NA,7,NA,8.5,NA,6,NA,NA,NA,NA,NA,NA,6.59,8,NA,12,NA,NA,NA,32,NA,NA,NA
3374,Peabody Pond,"Bridgton, Sebago",1,1989,5.5,NA,6.3,NA,7.5,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA
3374,Peabody Pond,"Bridgton, Sebago",1,1990,6,NA,7.2,NA,8.4,NA,5,NA,NA,NA,NA,NA,NA,6.76,6.1,22,6,NA,9,7,30,NA,NA,34
3374,Peabody Pond,"Bridgton, Sebago",1,1991,6.5,NA,7.9,NA,9.3,NA,6,NA,NA,NA,1.4,1.4,1.4,7,NA,NA,6,NA,14,NA,26,NA,NA,NA
3374,Peabody Pond,"Bridgton, Sebago",1,1992,6.5,NA,7.9,NA,9,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,6,NA,NA,NA,NA
3374,Peabody Pond,"Bridgton, Sebago",1,1993,5.5,NA,7.4,NA,10,NA,6,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,13,8,29,NA,NA,NA
3374,Peabody Pond,"Bridgton, Sebago",1,1994,5,NA,6.8,NA,8.3,NA,6,NA,NA,NA,NA,NA,NA,6.9,9,NA,8,NA,10,10,33,NA,NA,NA
3374,Peabody Pond,"Bridgton, Sebago",1,1995,5.7,NA,7.6,NA,8.4,NA,6,NA,NA,NA,NA,NA,NA,7.03,8.3,NA,6,NA,8,8,28,NA,NA,NA
3374,Peabody Pond,"Bridgton, Sebago",1,1996,5,NA,6.9,NA,7.6,NA,6,NA,NA,NA,NA,NA,NA,6.65,NA,NA,8,NA,8,7,32,NA,NA,NA
3374,Peabody Pond,"Bridgton, Sebago",1,1997,5,NA,6.8,NA,8.8,NA,5,NA,NA,NA,1.5,1.5,1.5,6.93,5,26,4,NA,8,7,33,NA,NA,NA
3374,Peabody Pond,"Bridgton, Sebago",1,1998,4.6,NA,5.9,NA,7.2,NA,5,NA,NA,NA,3.9,3.9,3.9,6.46,6.2,NA,10,NA,7,6,40,NA,NA,NA
3374,Peabody Pond,"Bridgton, Sebago",1,1999,5.9,NA,8,NA,9.9,NA,6,NA,NA,NA,1.6,3,4.7,6.5,6,NA,6,NA,7,7,26,NA,NA,NA
3374,Peabody Pond,"Bridgton, Sebago",1,2000,6.6,NA,7.5,NA,9.3,NA,5,10,13,15,2,2.8,3.8,6.46,3.8,26,7,NA,10,10,29,NA,NA,NA
3374,Peabody Pond,"Bridgton, Sebago",1,2001,6.8,NA,7.8,*,8.7,NA,6,4,10,20,1.2,1.6,2.3,6.79,6.7,30,5,NA,9,9,NA,26,26,NA
3374,Peabody Pond,"Bridgton, Sebago",1,2002,4.7,NA,8,NA,9.9,NA,6,1,8,25,1.4,1.9,2.4,6.83,6.3,33,5,NA,9,8,26,29,26,NA
3374,Peabody Pond,"Bridgton, Sebago",1,2003,5.8,NA,7.8,NA,9.4,NA,5,1,6,11,1.6,2.5,4,6.67,5.8,23,5,NA,8,8,27,36,26,NA
3374,Peabody Pond,"Bridgton, Sebago",1,2004,5.8,NA,7.7,NA,8.4,NA,5,1,10,28,1.6,2.9,4.2,6.83,5.5,20,6,NA,10,10,28,39,28,NA
3374,Peabody Pond,"Bridgton, Sebago",1,2005,5.4,NA,7.2,NA,8.3,NA,5,7,14,35,1.6,2.1,2.5,6.58,6.4,21,7,NA,8,8,30,NA,NA,NA
3374,Peabody Pond,"Bridgton, Sebago",1,2006,5.5,NA,6.4,NA,7.6,NA,6,9,12,21,1.4,3.9,6.8,6.8,5.7,31,7,NA,8,8,36,47,32,NA
3374,Peabody Pond,"Bridgton, Sebago",1,2007,5,NA,6.7,NA,8.5,NA,5,8,10,12,2.1,3.1,4.4,6.7,5.3,18,6,NA,9,9,34,41,28,NA
3374,Peabody Pond,"Bridgton, Sebago",1,2008,6,NA,6.9,NA,7.8,NA,5,4,7,10,2.6,3.5,5.2,6.75,6.1,19,6,NA,7,7,32,44,28,NA
3374,Peabody Pond,"Bridgton, Sebago",1,2009,6,NA,6.8,NA,7.3,NA,5,5,11,20,2.2,2.9,3.8,6.68,7.3,18,6,NA,6,6,33,39,31,NA
3374,Peabody Pond,"Bridgton, Sebago",1,2010,6,NA,7.6,NA,8.9,NA,5,3,9,18,0.8,2.1,3.2,6.78,9.2,18,6,NA,7,7,28,32,31,NA
3374,Peabody Pond,"Bridgton, Sebago",1,2011,5.6,NA,7.5,NA,9,NA,5,6,12,19,1.1,2.7,3.5,6.75,6.9,17,7,NA,8,9,29,37,34,NA
3374,Peabody Pond,"Bridgton, Sebago",1,2012,5.3,NA,7,NA,8,NA,5,9,11,20,1.7,2.7,3.6,6.67,5.8,19,6,NA,8,8,32,37,28,NA
3374,Peabody Pond,"Bridgton, Sebago",1,2013,6.6,NA,7.5,NA,8.4,NA,5,6,10,13,1.5,2.2,2.5,6.69,5.1,21,5,NA,6,7,29,33,26,NA
3374,Peabody Pond,"Bridgton, Sebago",1,2014,5.8,NA,7,NA,7.8,NA,5,12,20,25,1.5,3.3,5.3,6.63,4.8,20,5,NA,6,8,32,NA,NA,NA
3374,Peabody Pond,"Bridgton, Sebago",1,2015,7.3,NA,8.9,NA,10.4,NA,5,18,23,30,1.2,2.4,4.6,6.73,6,22,5,NA,8,8,21,35,25,NA
3374,Peabody Pond,"Bridgton, Sebago",1,2016,7.1,NA,8.7,NA,9.6,NA,5,15,17,28,1.4,1.7,2.9,6.9,5.7,24,6,NA,8,8,22,27,28,NA
3374,Peabody Pond,"Bridgton, Sebago",1,2017,6,NA,7.3,NA,8.7,NA,5,10,16,21,1.9,3.1,6.6,6.76,6.4,23,5,NA,7,9,30,41,27,NA
3374,Peabody Pond,"Bridgton, Sebago",1,2018,7.3,NA,8.4,NA,9.6,NA,5,18,22,23,1,3.6,10,6.77,6.1,26,6,NA,8,8,24,44,30,NA
3374,Peabody Pond,"Bridgton, Sebago",2,1990,5.5,NA,7,NA,8.2,NA,4,NA,NA,NA,NA,NA,NA,6.67,6.5,NA,NA,NA,7,7,NA,NA,NA,NA
3374,Peabody Pond,"Bridgton, Sebago",2,1996,7.3,NA,7.3,NA,7.3,NA,1,NA,NA,NA,5,5,5,6.6,8,NA,NA,NA,6,7,NA,NA,NA,NA
3374,Peabody Pond,"Bridgton, Sebago",3,1987,5.7,NA,7.1,NA,8.2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3376,Cold Rain Pond,Naples,1,1987,4.3,NA,4.4,NA,4.4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3376,Cold Rain Pond,Naples,1,1988,2.8,NA,4.5,NA,5.2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA
3376,Cold Rain Pond,Naples,1,1989,2.9,NA,4.5,NA,5.5,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA
3376,Cold Rain Pond,Naples,1,1990,4.2,NA,5.2,NA,6,NA,7,NA,NA,NA,NA,NA,NA,6.53,7.8,23,8,NA,NA,NA,46,NA,NA,NA
3376,Cold Rain Pond,Naples,1,1991,3.8,NA,4.8,NA,5.8,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,19,50,NA,NA,NA
3376,Cold Rain Pond,Naples,1,1992,4.2,NA,5.1,NA,5.7,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,16,47,NA,NA,NA
3376,Cold Rain Pond,Naples,1,1993,4.5,NA,5.2,NA,6.1,NA,7,NA,NA,NA,3.1,3.9,4.6,6.66,NA,NA,NA,NA,30,13,46,NA,NA,NA
3376,Cold Rain Pond,Naples,1,1994,3.8,NA,5,NA,5.7,NA,6,NA,NA,NA,NA,NA,NA,6.9,10,NA,14,NA,26,13,48,NA,NA,NA
3376,Cold Rain Pond,Naples,1,1995,4.6,NA,5,NA,5.4,NA,6,NA,NA,NA,NA,NA,NA,6.82,8.7,NA,10,NA,20,19,48,NA,NA,NA
3376,Cold Rain Pond,Naples,1,1996,2.8,NA,4.2,NA,5.3,NA,7,NA,NA,NA,6.2,6.2,6.2,6.72,11,NA,NA,NA,NA,12,58,NA,NA,NA
3376,Cold Rain Pond,Naples,1,1997,3.5,NA,4.8,NA,5.9,NA,6,NA,NA,NA,2.7,2.7,2.7,NA,NA,NA,NA,NA,39,20,50,NA,NA,NA
3376,Cold Rain Pond,Naples,1,1998,3.2,NA,4.1,NA,5.1,NA,6,NA,NA,NA,5.2,8.6,11.4,6.32,7.5,NA,16,NA,24,17,59,NA,NA,NA
3376,Cold Rain Pond,Naples,1,1999,3.2,NA,4.4,*,5.3,NA,7,NA,NA,NA,4.1,4.7,5.3,6.7,5.8,NA,9,NA,NA,17,NA,NA,NA,NA
3376,Cold Rain Pond,Naples,1,2000,3.2,NA,4.4,NA,5,NA,6,28,29,29,4.4,5.1,5.7,6.54,5.1,31,11,NA,NA,NA,55,NA,NA,NA
3376,Cold Rain Pond,Naples,1,2001,4.2,NA,5.3,NA,6.3,NA,6,10,14,20,1.8,2.9,3.8,6.71,7.4,28,9,NA,NA,NA,45,39,40,NA
3376,Cold Rain Pond,Naples,1,2002,3.5,NA,4.9,NA,5.6,NA,6,7,19,30,1.8,4,7.1,6.75,6.8,35,12,NA,NA,NA,49,NA,NA,NA
3376,Cold Rain Pond,Naples,1,2003,4,NA,5.2,NA,6,NA,6,20,26,40,2.5,3.9,6.3,6.58,6.3,27,11,NA,NA,NA,46,NA,NA,NA
3376,Cold Rain Pond,Naples,1,2004,4.1,NA,5,NA,5.6,NA,6,10,25,35,2.9,4.3,6.9,6.6,6.8,21,11,NA,NA,NA,48,49,44,NA
3376,Cold Rain Pond,Naples,1,2005,4.7,NA,5.3,NA,6,NA,5,10,18,30,2.3,3.5,4.6,6.65,6.5,23,9,NA,NA,NA,45,NA,NA,NA
3376,Cold Rain Pond,Naples,1,2006,4.6,NA,5.2,NA,6.4,NA,6,20,23,30,3,3.5,4.2,6.7,5.9,21,10,NA,NA,NA,46,44,43,NA
3376,Cold Rain Pond,Naples,1,2007,4.4,NA,5,NA,5.8,NA,6,11,13,17,2.4,3.1,3.9,6.68,6.1,22,10,NA,NA,NA,48,41,42,NA
3376,Cold Rain Pond,Naples,1,2008,3.9,NA,4.7,NA,5.4,NA,6,10,13,20,2.3,4.6,6.5,6.7,6.7,22,10,NA,NA,NA,52,51,43,NA
3376,Cold Rain Pond,Naples,1,2009,4,NA,4.7,NA,5.2,NA,6,9,9,10,5,5,5,6.57,7.8,25,10,NA,NA,NA,52,NA,NA,NA
3376,Cold Rain Pond,Naples,1,2010,4.4,NA,5.2,NA,5.9,NA,6,14,14,14,3.6,3.6,3.6,6.87,8.5,23,8,NA,NA,NA,46,NA,NA,NA
3376,Cold Rain Pond,Naples,1,2011,4,NA,4.4,NA,5.2,NA,6,30,30,30,6,6.9,7.7,6.6,10.2,19,12,NA,NA,NA,55,NA,NA,NA
3376,Cold Rain Pond,Naples,1,2012,2.9,NA,3.9,NA,5.6,NA,5,35,35,35,8.9,8.9,8.9,6.4,6.5,23,16,NA,NA,NA,62,NA,NA,NA
3376,Cold Rain Pond,Naples,1,2013,3.5,NA,4.2,NA,4.7,NA,5,27,27,27,8.8,8.8,8.8,6.61,6,25,12,NA,NA,NA,58,NA,NA,NA
3376,Cold Rain Pond,Naples,1,2014,4,NA,4.4,NA,4.6,NA,3,38,38,38,2.7,2.7,2.7,6.61,7,32,9,NA,NA,NA,NA,NA,NA,NA
3376,Cold Rain Pond,Naples,1,2015,4.6,NA,4.9,NA,5.3,NA,4,32,32,32,5.3,5.3,5.3,6.66,8,34,10,NA,NA,NA,NA,NA,NA,NA
3376,Cold Rain Pond,Naples,1,2016,4.8,NA,5,NA,5.5,NA,5,33,33,33,7.1,7.1,7.1,6.81,7.5,33,12,NA,NA,NA,48,NA,NA,NA
3376,Cold Rain Pond,Naples,1,2017,4.5,NA,4.9,NA,5.2,NA,5,37,37,37,3.7,3.7,3.7,6.75,7,28,9,NA,NA,NA,49,NA,NA,NA
3376,Cold Rain Pond,Naples,1,2018,5.1,NA,5.1,NA,5.1,NA,1,25,25,25,6,6,6,6.79,7.5,37,13,NA,NA,NA,NA,NA,NA,NA
3382,Tricky Pond,Naples,1,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,4.8,4.8,6.8,10,32,6,NA,12,8,NA,NA,NA,NA
3382,Tricky Pond,Naples,1,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,7,18,NA,NA,NA,NA,NA,NA,NA,NA
3382,Tricky Pond,Naples,1,1980,8,NA,10.3,NA,12,NA,6,NA,NA,NA,0.7,0.9,1.3,NA,NA,NA,NA,NA,NA,NA,16,14,NA,NA
3382,Tricky Pond,Naples,1,1981,8,NA,10.2,NA,11.8,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA
3382,Tricky Pond,Naples,1,1982,5,NA,9.9,NA,11.9,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA
3382,Tricky Pond,Naples,1,1983,7.5,NA,10.2,NA,12,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA
3382,Tricky Pond,Naples,1,1984,7.5,NA,9.9,NA,12,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA
3382,Tricky Pond,Naples,1,1985,8,NA,10.7,NA,12.6,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA
3382,Tricky Pond,Naples,1,1986,7.3,NA,9.6,NA,11.3,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,NA,19,NA,NA,NA
3382,Tricky Pond,Naples,1,1987,8.5,NA,10.8,NA,11.6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA
3382,Tricky Pond,Naples,1,1988,7.6,NA,10,NA,12.8,NA,6,NA,NA,NA,NA,NA,NA,6.52,7,NA,7,NA,NA,NA,17,NA,NA,NA
3382,Tricky Pond,Naples,1,1989,8,NA,9.4,NA,10.8,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA
3382,Tricky Pond,Naples,1,1990,7.1,NA,9.4,NA,11.8,NA,7,NA,NA,NA,NA,NA,NA,6.63,7.3,NA,NA,NA,NA,NA,19,NA,NA,NA
3382,Tricky Pond,Naples,1,1991,7.1,NA,9.8,NA,11.7,NA,6,NA,NA,NA,1,1.7,2.4,7.2,NA,NA,NA,NA,15,NA,18,NA,NA,NA
3382,Tricky Pond,Naples,1,1992,9,NA,10.4,NA,11.4,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA
3382,Tricky Pond,Naples,1,1993,9.5,NA,10.6,*,12,NA,5,NA,NA,NA,NA,NA,NA,6.7,11,NA,NA,NA,9,6,NA,NA,NA,NA
3382,Tricky Pond,Naples,1,1994,6.4,NA,10.3,NA,12.2,NA,5,NA,NA,NA,NA,NA,NA,6.9,8,NA,5,NA,9,9,16,NA,NA,NA
3382,Tricky Pond,Naples,1,1995,7.4,NA,10.2,NA,12.8,NA,6,NA,NA,NA,NA,NA,NA,6.92,8.4,NA,3,NA,11,10,16,NA,NA,NA
3382,Tricky Pond,Naples,1,1996,7.3,NA,11,NA,14.7,NA,6,NA,NA,NA,0.5,0.6,0.7,6.71,9.5,NA,NA,NA,10,6,14,NA,NA,NA
3382,Tricky Pond,Naples,1,1997,9.8,NA,12.8,NA,14.7,NA,6,NA,NA,NA,1.2,1.2,1.2,NA,NA,NA,NA,NA,8,6,9,NA,NA,NA
3382,Tricky Pond,Naples,1,1998,9.1,NA,11.1,NA,13.1,NA,5,NA,NA,NA,1.1,1.8,2.5,6.48,6.1,NA,6,NA,6,4,13,NA,NA,NA
3382,Tricky Pond,Naples,1,1999,8.3,NA,9.9,NA,10.7,NA,5,NA,NA,NA,1.4,2.9,6.7,6.59,4.9,NA,6,NA,8,6,17,NA,NA,NA
3382,Tricky Pond,Naples,1,2000,8.3,NA,10.5,NA,11.8,NA,6,1,6,10,0.9,1.3,1.6,6.6,5.7,45,4,NA,13,13,15,22,23,NA
3382,Tricky Pond,Naples,1,2001,6.4,NA,9.6,NA,11.4,NA,5,1,6,10,1,1.2,1.5,6.89,7.9,48,5,NA,15,15,19,NA,NA,NA
3382,Tricky Pond,Naples,1,2002,7.8,NA,10.4,NA,12.1,NA,6,1,4,10,1,1.2,1.4,6.81,6.8,45,6,NA,10,10,16,20,30,NA
3382,Tricky Pond,Naples,1,2003,7.1,NA,9.4,NA,11.5,NA,5,1,19,30,1,1.3,1.9,6.65,6.6,40,6,NA,12,12,19,21,31,NA
3382,Tricky Pond,Naples,1,2004,5.1,NA,9.2,NA,11.9,NA,6,1,5,11,0.8,1.4,2.1,6.76,6.6,34,6,NA,11,11,20,23,30,NA
3382,Tricky Pond,Naples,1,2005,6.9,NA,9.7,NA,11.9,NA,6,4,8,20,1,1.5,1.8,6.81,7.8,37,5,NA,11,11,18,24,26,NA
3382,Tricky Pond,Naples,1,2006,7.2,NA,9.7,NA,11.3,NA,6,2,6,10,1,2,2.9,6.84,7,39,6,NA,18,18,18,31,31,NA
3382,Tricky Pond,Naples,1,2007,8,NA,9.7,NA,11,NA,5,2,5,9,0.7,2,3.5,6.77,6.7,34,6,NA,17,17,18,31,31,NA
3382,Tricky Pond,Naples,1,2008,7,NA,9.7,NA,11.3,NA,5,1,3,6,1.3,2.1,2.7,6.75,8,33,5,NA,12,12,18,31,24,NA
3382,Tricky Pond,Naples,1,2009,7.1,NA,9.7,NA,11.3,NA,5,1,3,5,1.4,1.9,2.8,6.81,7.7,32,5,NA,13,13,18,30,25,NA
3382,Tricky Pond,Naples,1,2010,6.8,NA,9.8,NA,10.9,NA,5,1,6,10,1,1.6,3.4,6.76,10.1,34,5,NA,8,8,18,26,27,NA
3382,Tricky Pond,Naples,1,2011,7,NA,9.6,NA,12.8,NA,5,5,8,12,1,1.7,2.5,6.68,8.7,34,5,NA,8,8,19,27,27,NA
3382,Tricky Pond,Naples,1,2012,7.4,NA,9.6,NA,11.2,NA,6,3,5,7,1,2.3,3.6,6.76,6.2,37,6,NA,12,12,19,33,29,NA
3382,Tricky Pond,Naples,1,2013,8.4,NA,9.6,NA,10.5,NA,5,0,5,9,1,1.6,1.9,6.7,6.5,36,5,NA,9,9,19,25,26,NA
3382,Tricky Pond,Naples,1,2014,7.5,NA,9.3,NA,11.2,NA,5,10,14,21,0.5,2.2,3.8,6.68,6.9,44,5,NA,8,8,20,33,25,NA
3382,Tricky Pond,Naples,1,2015,8.5,NA,10,NA,10.8,NA,6,3,10,14,1.4,2.7,6.5,6.7,7.7,43,4,NA,9,9,17,38,22,NA
3382,Tricky Pond,Naples,1,2016,6.7,NA,9.7,NA,11.5,NA,5,5,14,20,0.9,1.5,2.5,6.77,7.9,43,5,NA,11,11,18,24,25,NA
3382,Tricky Pond,Naples,1,2017,7.6,NA,9.3,NA,10.9,NA,5,5,13,27,1.3,1.7,2.5,6.78,8.3,45,6,NA,8,8,20,27,28,NA
3382,Tricky Pond,Naples,1,2018,7.3,NA,9.5,NA,10.9,NA,5,2,13,20,1,2.2,4,6.63,8.1,45,5,NA,10,12,19,32,28,NA
3382,Tricky Pond,Naples,2,1976,8.8,NA,9.6,NA,10.4,NA,2,NA,NA,NA,1.1,1.1,1.1,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA
3382,Tricky Pond,Naples,2,1977,8.2,NA,8.2,NA,8.2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA
3382,Tricky Pond,Naples,2,1979,10,NA,10,NA,10,NA,1,NA,NA,NA,1.2,1.2,1.2,NA,NA,NA,6,NA,14,NA,NA,NA,NA,NA
3382,Tricky Pond,Naples,2,1980,12.4,NA,12.4,NA,12.4,NA,1,NA,NA,NA,1.5,1.5,1.5,NA,3,34,4,NA,13,NA,NA,NA,NA,NA
3382,Tricky Pond,Naples,2,1983,12,NA,12,NA,12,NA,1,NA,NA,NA,0.9,0.9,0.9,7.2,3.5,NA,9,NA,2,NA,NA,NA,NA,NA
3382,Tricky Pond,Naples,2,1986,10.2,NA,10.2,NA,10.2,NA,1,NA,NA,NA,1.3,1.3,1.3,6.9,5,23,NA,NA,NA,NA,NA,NA,NA,NA
3388,Parker Pond,Casco,1,1978,3,NA,5,NA,6,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,48,NA,NA,NA
3388,Parker Pond,Casco,1,1979,2.5,*,4.7,*,6,*,6,NA,NA,NA,3.4,3.4,3.4,6.8,12,32,9,NA,NA,NA,NA,NA,NA,NA
3388,Parker Pond,Casco,1,1980,5.5,*,5.7,*,6.2,*,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3388,Parker Pond,Casco,1,1983,5,*,5.7,*,6,*,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3388,Parker Pond,Casco,1,1984,4.3,NA,5,*,6,*,4,NA,NA,NA,3.2,3.2,3.2,6.8,5.5,NA,NA,NA,10,NA,NA,NA,NA,NA
3388,Parker Pond,Casco,1,1985,4.6,*,5.2,*,5.6,*,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3388,Parker Pond,Casco,1,1987,6.1,*,6.1,*,6.1,*,1,NA,NA,NA,NA,NA,NA,7.7,9,42,10,NA,NA,NA,NA,NA,NA,NA
3388,Parker Pond,Casco,1,1991,5.8,NA,5.8,NA,5.8,NA,1,NA,NA,NA,NA,NA,NA,7.39,8,39,8,NA,NA,NA,NA,NA,NA,NA
3388,Parker Pond,Casco,1,1992,5.3,*,5.6,*,6,*,5,NA,NA,NA,1.4,2.3,3.4,7.1,9.2,NA,9,NA,NA,NA,NA,NA,NA,NA
3388,Parker Pond,Casco,1,1993,6.2,*,6.2,*,6.2,*,1,NA,NA,NA,2.4,2.4,2.4,6.93,10,NA,7,NA,NA,NA,NA,NA,NA,NA
3388,Parker Pond,Casco,1,1994,5.5,*,5.6,*,5.9,*,3,NA,NA,NA,4,6.6,9.2,5.81,7,NA,10,NA,NA,NA,NA,NA,NA,NA
3388,Parker Pond,Casco,1,1995,5.4,*,5.4,*,5.4,*,2,NA,NA,NA,NA,NA,NA,NA,9,NA,8,NA,NA,NA,NA,NA,NA,NA
3388,Parker Pond,Casco,1,1998,4,*,5.4,*,6.1,*,5,NA,NA,NA,13,13,13,NA,11,NA,17,NA,NA,NA,NA,NA,NA,NA
3388,Parker Pond,Casco,1,1999,4.6,*,5.3,*,6.1,*,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3388,Parker Pond,Casco,1,2000,5.5,*,6,*,6.5,*,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3388,Parker Pond,Casco,1,2001,5,*,5.7,*,6.3,*,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3388,Parker Pond,Casco,1,2002,5.6,*,5.9,*,6.3,*,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3388,Parker Pond,Casco,1,2003,5.6,*,5.9,*,6.2,*,6,4,8,11,3,3,3,NA,13.5,76,7,NA,NA,NA,NA,NA,NA,NA
3388,Parker Pond,Casco,1,2004,5.6,*,5.9,*,6.3,*,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3388,Parker Pond,Casco,1,2005,5.2,*,5.9,*,6.4,*,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3388,Parker Pond,Casco,1,2006,4.5,*,5.6,*,6.5,*,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA
3388,Parker Pond,Casco,1,2007,5.4,*,6.1,*,6.8,NA,6,6,6,6,NA,NA,NA,7.15,8,47,NA,10,NA,NA,NA,NA,NA,NA
3388,Parker Pond,Casco,1,2008,4.8,*,5.8,*,6.2,*,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3388,Parker Pond,Casco,1,2009,4.5,NA,5.7,*,6.4,*,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA
3388,Parker Pond,Casco,1,2010,5,NA,5.5,*,6,*,5,NA,NA,NA,2.6,2.6,2.6,NA,NA,NA,6,11,NA,NA,NA,NA,NA,NA
3388,Parker Pond,Casco,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
3388,Parker Pond,Casco,1,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
3388,Parker Pond,Casco,1,2014,6,NA,6,NA,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
3388,Parker Pond,Casco,1,2015,4.8,NA,5.2,NA,5.4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA
3388,Parker Pond,Casco,1,2016,4.8,NA,5.2,NA,5.4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA
3388,Parker Pond,Casco,1,2017,6,NA,6,NA,6,NA,1,NA,NA,NA,3.6,3.6,3.6,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA
3388,Parker Pond,Casco,2,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA
3388,Parker Pond,Casco,2,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
